order_id,order_date,region,product_id,supplier_id,quantity,unit_sales,revenue,promised_date,delivered_date,delivery_days,delivery_status,fulfillment_status,return_flag,late_flag
O000723,2025-07-30,North,P0022,S007,4,174.48,697.92,2025-08-04,2025-08-05,6,Late,Fulfilled,0,1
O000724,2025-01-15,East,P0007,S010,6,85.99,515.94,2025-01-18,2025-01-18,3,On Time,Fulfilled,0,0
O000725,2025-09-04,West,P0005,S004,7,247.38,1731.66,2025-09-09,2025-09-08,4,On Time,Fulfilled,0,0
O000726,2025-06-15,Central,P0009,S004,2,209.42,418.84,2025-06-20,2025-06-19,4,On Time,Fulfilled,0,0
O000727,2025-01-08,West,P0054,S007,4,261.11,1044.44,2025-01-14,2025-01-14,6,On Time,Fulfilled,0,0
O000728,2025-07-16,East,P0020,S001,4,148.59,594.36,2025-07-18,2025-07-23,7,Late,Fulfilled,0,1
O000729,2025-03-22,West,P0053,S004,2,133.42,266.84,2025-03-28,2025-03-29,7,Late,Fulfilled,0,1
O000730,2025-05-02,South,P0050,S007,4,37.5,150.0,2025-05-06,2025-05-07,5,Late,Fulfilled,0,1
O000731,2025-01-08,North,P0044,S001,7,281.48,1970.36,2025-01-14,2025-01-13,5,On Time,Fulfilled,0,0
O000732,2025-01-06,Central,P0038,S007,5,97.26,486.3,2025-01-08,2025-01-09,3,Late,Fulfilled,0,1
O000733,2025-10-22,Central,P0048,S001,3,141.97,425.91,2025-10-25,2025-10-24,2,On Time,Fulfilled,0,0
O000734,2025-07-04,West,P0045,S004,6,109.48,656.88,2025-07-07,2025-07-07,3,On Time,Fulfilled,0,0
O000735,2025-11-11,North,P0022,S007,3,174.48,523.44,2025-11-16,2025-11-15,4,On Time,Fulfilled,0,0
O000736,2025-11-07,West,P0005,S004,5,247.38,1236.9,2025-11-12,2025-11-11,4,On Time,Fulfilled,0,0
O000737,2025-02-19,South,P0010,S007,1,101.15,101.15,2025-02-23,2025-02-28,9,Late,Returned,1,1
O000738,2025-10-12,West,P0005,S004,7,247.38,1731.66,2025-10-16,2025-10-17,5,Late,Fulfilled,0,1
O000739,2025-02-06,East,P0052,S001,7,57.76,404.32,2025-02-08,2025-02-07,1,On Time,Fulfilled,0,0
O000740,2025-02-19,Central,P0055,S010,2,76.46,152.92,2025-02-23,2025-02-23,4,On Time,Fulfilled,0,0
O000741,2025-07-20,Central,P0034,S007,1,263.25,263.25,2025-07-25,2025-07-24,4,On Time,Fulfilled,0,0
O000742,2025-12-30,North,P0011,S010,2,132.12,264.24,2026-01-04,2026-01-03,4,On Time,Fulfilled,0,0
O000743,2025-07-05,North,P0046,S007,2,225.07,450.14,2025-07-09,2025-07-08,3,On Time,Fulfilled,0,0
O000744,2025-06-18,East,P0029,S004,7,76.33,534.31,2025-06-20,2025-06-20,2,On Time,Fulfilled,0,0
O000745,2025-06-03,North,P0019,S010,1,269.79,269.79,2025-06-09,2025-06-09,6,On Time,Fulfilled,0,0
O000746,2025-07-10,South,P0003,S010,7,294.12,2058.84,2025-07-16,2025-07-16,6,On Time,Fulfilled,0,0
O000747,2025-08-17,Central,P0034,S007,3,263.25,789.75,2025-08-22,2025-08-23,6,Late,Fulfilled,0,1
O000748,2025-10-07,Central,P0047,S010,1,108.12,108.12,2025-10-12,2025-10-17,10,Late,Returned,1,1
O000749,2025-06-07,East,P0027,S010,2,275.2,550.4,2025-06-12,2025-06-11,4,On Time,Fulfilled,0,0
O000750,2025-09-17,West,P0020,S001,8,148.59,1188.72,2025-09-21,2025-09-22,5,Late,Fulfilled,0,1
O000751,2025-11-25,East,P0056,S001,1,210.07,210.07,2025-11-29,2025-12-05,10,Late,Fulfilled,0,1
O000752,2025-08-29,East,P0049,S004,7,224.76,1573.32,2025-09-02,2025-09-02,4,On Time,Fulfilled,0,0
O000753,2025-09-08,North,P0038,S007,5,97.26,486.3,2025-09-11,2025-09-12,4,Late,Fulfilled,0,1
O000754,2025-10-28,East,P0046,S007,1,225.07,225.07,2025-11-01,2025-11-02,5,Late,Fulfilled,0,1
O000755,2025-02-23,East,P0022,S007,3,174.48,523.44,2025-02-27,2025-02-28,5,Late,Fulfilled,0,1
O000756,2025-03-12,Central,P0030,S007,6,299.53,1797.18,2025-03-14,2025-03-18,6,Late,Fulfilled,0,1
O000757,2025-07-21,North,P0006,S007,6,73.03,438.18,2025-07-24,2025-07-23,2,On Time,Fulfilled,0,0
O000758,2025-10-02,East,P0015,S010,1,312.58,312.58,2025-10-07,2025-10-07,5,On Time,Fulfilled,0,0
O000759,2025-10-20,Central,P0023,S010,2,93.63,187.26,2025-10-24,2025-10-23,3,On Time,Fulfilled,0,0
O000760,2025-06-22,North,P0018,S007,7,79.76,558.32,2025-06-26,2025-06-26,4,On Time,Fulfilled,0,0
O000761,2025-05-08,East,P0027,S010,4,275.2,1100.8,2025-05-14,2025-05-14,6,On Time,Fulfilled,0,0
O000762,2025-08-14,East,P0045,S004,5,109.48,547.4,2025-08-20,2025-08-19,5,On Time,Fulfilled,0,0
O000763,2025-03-10,East,P0023,S010,8,93.63,749.04,2025-03-16,2025-03-15,5,On Time,Fulfilled,0,0
O000764,2025-11-05,East,P0047,S010,7,108.12,756.84,2025-11-08,2025-11-07,2,On Time,Fulfilled,0,0
O000765,2025-11-18,Central,P0057,S004,5,302.85,1514.25,2025-11-20,2025-11-19,1,On Time,Fulfilled,0,0
O000766,2025-12-25,Central,P0043,S010,6,254.39,1526.34,2025-12-30,2025-12-30,5,On Time,Fulfilled,0,0
O000767,2025-02-20,West,P0006,S007,3,73.03,219.09,2025-02-23,2025-02-24,4,Late,Fulfilled,0,1
O000768,2025-01-09,South,P0037,S004,3,84.71,254.13,2025-01-15,2025-01-15,6,On Time,Fulfilled,0,0
O000769,2025-09-26,North,P0045,S004,7,109.48,766.36,2025-09-29,2025-09-30,4,Late,Fulfilled,0,1
O000770,2025-11-10,Central,P0044,S001,1,281.48,281.48,2025-11-14,2025-11-15,5,Late,Fulfilled,0,1
O000771,2025-04-26,West,P0039,S010,1,71.46,71.46,2025-04-30,2025-04-29,3,On Time,Fulfilled,0,0
O000772,2025-11-08,South,P0027,S010,3,275.2,825.6,2025-11-11,2025-11-11,3,On Time,Fulfilled,0,0
O000773,2025-04-29,West,P0058,S007,1,66.02,66.02,2025-05-04,2025-05-10,11,Late,Fulfilled,0,1
O000774,2025-07-20,West,P0024,S001,6,64.9,389.4,2025-07-26,2025-07-27,7,Late,Fulfilled,0,1
O000775,2025-07-09,North,P0057,S004,2,302.85,605.7,2025-07-14,2025-07-15,6,Late,Fulfilled,0,1
O000776,2025-09-12,East,P0039,S010,6,71.46,428.76,2025-09-16,2025-09-17,5,Late,Fulfilled,0,1
O000777,2025-06-12,North,P0028,S001,3,123.49,370.47,2025-06-18,2025-06-17,5,On Time,Fulfilled,0,0
O000778,2025-09-10,East,P0011,S010,7,132.12,924.84,2025-09-14,2025-09-13,3,On Time,Fulfilled,0,0
O000779,2025-04-24,North,P0035,S010,6,211.82,1270.92,2025-04-29,2025-04-30,6,Late,Fulfilled,0,1
O000780,2025-07-10,East,P0032,S001,7,166.64,1166.48,2025-07-15,2025-07-14,4,On Time,Fulfilled,0,0
O000781,2025-04-05,North,P0020,S001,8,148.59,1188.72,2025-04-08,2025-04-09,4,Late,Fulfilled,0,1
O000782,2025-11-19,North,P0002,S007,5,244.65,1223.25,2025-11-24,2025-11-25,6,Late,Fulfilled,0,1
O000783,2025-11-20,North,P0048,S001,1,141.97,141.97,2025-11-22,2025-11-23,3,Late,Fulfilled,0,1
O000784,2025-02-10,North,P0012,S001,2,86.98,173.96,2025-02-12,2025-02-12,2,On Time,Fulfilled,0,0
O000785,2025-09-14,West,P0002,S007,2,244.65,489.3,2025-09-20,2025-09-23,9,Late,Fulfilled,0,1
O000786,2025-01-30,West,P0040,S001,7,216.21,1513.47,2025-02-01,2025-02-01,2,On Time,Fulfilled,0,0
O000787,2025-10-08,North,P0008,S001,7,158.77,1111.39,2025-10-12,2025-10-13,5,Late,Fulfilled,0,1
O000788,2025-10-23,North,P0050,S007,5,37.5,187.5,2025-10-28,2025-10-28,5,On Time,Fulfilled,0,0
O000789,2025-03-31,South,P0003,S010,8,294.12,2352.96,2025-04-05,2025-04-04,4,On Time,Fulfilled,0,0
O000790,2025-02-20,Central,P0003,S010,5,294.12,1470.6,2025-02-24,2025-02-28,8,Late,Fulfilled,0,1
O000791,2025-10-04,West,P0004,S001,7,209.94,1469.58,2025-10-06,2025-10-06,2,On Time,Fulfilled,0,0
O000792,2025-12-22,North,P0017,S004,3,179.09,537.27,2025-12-24,2025-12-23,1,On Time,Fulfilled,0,0
O000793,2025-09-27,South,P0043,S010,7,254.39,1780.73,2025-10-03,2025-10-04,7,Late,Returned,1,1
O000794,2025-08-22,East,P0055,S010,7,76.46,535.22,2025-08-28,2025-08-30,8,Late,Fulfilled,0,1
O000795,2025-07-21,North,P0058,S007,7,66.02,462.14,2025-07-26,2025-07-27,6,Late,Fulfilled,0,1
O000796,2025-09-06,East,P0038,S007,7,97.26,680.82,2025-09-11,2025-09-11,5,On Time,Fulfilled,0,0
O000797,2025-07-30,East,P0050,S007,4,37.5,150.0,2025-08-01,2025-08-01,2,On Time,Fulfilled,0,0
O000798,2025-11-23,Central,P0015,S010,1,312.58,312.58,2025-11-27,2025-11-26,3,On Time,Fulfilled,0,0
O000799,2025-05-17,Central,P0024,S001,6,64.9,389.4,2025-05-20,2025-05-22,5,Late,Fulfilled,0,1
O000800,2025-11-12,South,P0038,S007,3,97.26,291.78,2025-11-15,2025-11-15,3,On Time,Fulfilled,0,0
O000801,2025-07-25,South,P0040,S001,1,216.21,216.21,2025-07-31,2025-07-30,5,On Time,Fulfilled,0,0
O000802,2025-01-12,East,P0033,S004,4,183.37,733.48,2025-01-16,2025-01-18,6,Late,Fulfilled,0,1
O000803,2025-12-09,North,P0055,S010,2,76.46,152.92,2025-12-13,2025-12-13,4,On Time,Fulfilled,0,0
O000804,2025-05-11,South,P0050,S007,5,37.5,187.5,2025-05-14,2025-05-19,8,Late,Fulfilled,0,1
O000805,2025-07-04,West,P0003,S010,3,294.12,882.36,2025-07-09,2025-07-10,6,Late,Fulfilled,0,1
O000806,2025-03-07,South,P0030,S007,4,299.53,1198.12,2025-03-13,2025-03-12,5,On Time,Fulfilled,0,0
O000807,2025-12-22,West,P0010,S007,1,101.15,101.15,2025-12-28,2025-12-29,7,Late,Fulfilled,0,1
O000808,2025-04-05,West,P0046,S007,6,225.07,1350.42,2025-04-09,2025-04-10,5,Late,Returned,1,1
O000809,2025-05-04,North,P0049,S004,6,224.76,1348.56,2025-05-06,2025-05-06,2,On Time,Fulfilled,0,0
O000810,2025-07-29,West,P0051,S010,1,159.11,159.11,2025-08-03,2025-08-03,5,On Time,Fulfilled,0,0
O000811,2025-12-02,North,P0060,S001,1,118.33,118.33,2025-12-08,2025-12-13,11,Late,Fulfilled,0,1
O000812,2025-07-08,West,P0060,S001,1,118.33,118.33,2025-07-10,2025-07-10,2,On Time,Fulfilled,0,0
O000813,2025-12-17,North,P0002,S007,5,244.65,1223.25,2025-12-19,2025-12-19,2,On Time,Fulfilled,0,0
O000814,2025-12-29,South,P0028,S001,1,123.49,123.49,2026-01-03,2026-01-07,9,Late,Fulfilled,0,1
O000815,2025-05-18,West,P0008,S001,1,158.77,158.77,2025-05-24,2025-05-24,6,On Time,Fulfilled,0,0
O000816,2025-12-27,West,P0007,S010,1,85.99,85.99,2025-12-29,2025-12-29,2,On Time,Fulfilled,0,0
O000817,2025-08-02,North,P0032,S001,8,166.64,1333.12,2025-08-07,2025-08-06,4,On Time,Fulfilled,0,0
O000818,2025-03-24,West,P0037,S004,1,84.71,84.71,2025-03-29,2025-03-30,6,Late,Fulfilled,0,1
O000819,2025-12-24,East,P0052,S001,8,57.76,462.08,2025-12-26,2025-12-25,1,On Time,Fulfilled,0,0
O000820,2025-01-19,South,P0011,S010,1,132.12,132.12,2025-01-23,2025-01-23,4,On Time,Fulfilled,0,0
O000821,2025-11-18,Central,P0031,S010,8,75.12,600.96,2025-11-20,2025-11-19,1,On Time,Returned,1,0
O000822,2025-05-29,West,P0023,S010,4,93.63,374.52,2025-05-31,2025-05-31,2,On Time,Fulfilled,0,0
O000823,2025-08-15,West,P0051,S010,4,159.11,636.44,2025-08-19,2025-08-20,5,Late,Fulfilled,0,1
O000824,2025-08-27,West,P0058,S007,6,66.02,396.12,2025-08-29,2025-08-30,3,Late,Fulfilled,0,1
O000825,2025-07-17,Central,P0044,S001,5,281.48,1407.4,2025-07-19,2025-07-21,4,Late,Fulfilled,0,1
O000826,2025-04-29,Central,P0059,S010,7,209.28,1464.96,2025-05-04,2025-05-10,11,Late,Fulfilled,0,1
O000827,2025-03-06,West,P0051,S010,1,159.11,159.11,2025-03-11,2025-03-11,5,On Time,Fulfilled,0,0
O000828,2025-05-06,North,P0047,S010,1,108.12,108.12,2025-05-08,2025-05-08,2,On Time,Fulfilled,0,0
O000829,2025-06-24,North,P0002,S007,1,244.65,244.65,2025-06-27,2025-06-26,2,On Time,Fulfilled,0,0
O000830,2025-07-12,West,P0031,S010,3,75.12,225.36,2025-07-18,2025-07-17,5,On Time,Fulfilled,0,0
O000831,2025-08-14,West,P0011,S010,5,132.12,660.6,2025-08-16,2025-08-17,3,Late,Fulfilled,0,1
O000832,2025-01-27,South,P0031,S010,6,75.12,450.72,2025-02-01,2025-02-01,5,On Time,Fulfilled,0,0
O000833,2025-02-24,West,P0031,S010,7,75.12,525.84,2025-03-02,2025-03-01,5,On Time,Fulfilled,0,0
O000834,2025-09-21,South,P0032,S001,2,166.64,333.28,2025-09-27,2025-09-28,7,Late,Fulfilled,0,1
O000835,2025-07-08,North,P0030,S007,3,299.53,898.59,2025-07-14,2025-07-16,8,Late,Fulfilled,0,1
O000836,2025-06-14,West,P0048,S001,3,141.97,425.91,2025-06-20,2025-06-19,5,On Time,Fulfilled,0,0
O000837,2025-12-11,Central,P0051,S010,3,159.11,477.33,2025-12-15,2025-12-19,8,Late,Fulfilled,0,1
O000838,2025-12-05,East,P0040,S001,6,216.21,1297.26,2025-12-08,2025-12-08,3,On Time,Fulfilled,0,0
O000839,2025-12-06,Central,P0011,S010,7,132.12,924.84,2025-12-11,2025-12-12,6,Late,Returned,1,1
O000840,2025-11-24,Central,P0025,S004,8,171.85,1374.8,2025-11-27,2025-11-28,4,Late,Fulfilled,0,1
O000841,2025-08-26,South,P0056,S001,3,210.07,630.21,2025-08-29,2025-08-28,2,On Time,Fulfilled,0,0
O000842,2025-05-04,East,P0042,S007,2,315.31,630.62,2025-05-07,2025-05-06,2,On Time,Returned,1,0
O000843,2025-09-10,South,P0012,S001,7,86.98,608.86,2025-09-16,2025-09-15,5,On Time,Fulfilled,0,0
O000844,2025-12-01,South,P0033,S004,3,183.37,550.11,2025-12-04,2025-12-10,9,Late,Fulfilled,0,1
O000845,2025-05-27,East,P0043,S010,6,254.39,1526.34,2025-05-31,2025-05-31,4,On Time,Fulfilled,0,0
O000846,2025-07-30,North,P0057,S004,7,302.85,2119.95,2025-08-03,2025-08-04,5,Late,Fulfilled,0,1
O000847,2025-05-06,South,P0029,S004,2,76.33,152.66,2025-05-12,2025-05-14,8,Late,Fulfilled,0,1
O000848,2025-09-14,Central,P0021,S004,8,179.24,1433.92,2025-09-16,2025-09-17,3,Late,Fulfilled,0,1
O000849,2025-02-10,West,P0003,S010,1,294.12,294.12,2025-02-15,2025-02-15,5,On Time,Fulfilled,0,0
O000850,2025-02-24,West,P0040,S001,2,216.21,432.42,2025-03-01,2025-03-02,6,Late,Fulfilled,0,1
O000851,2025-05-01,West,P0036,S001,7,98.04,686.28,2025-05-05,2025-05-05,4,On Time,Fulfilled,0,0
O000852,2025-09-13,North,P0059,S010,1,209.28,209.28,2025-09-18,2025-09-17,4,On Time,Fulfilled,0,0
O000853,2025-09-26,South,P0029,S004,6,76.33,457.98,2025-09-28,2025-09-28,2,On Time,Fulfilled,0,0
O000854,2025-09-30,West,P0010,S007,7,101.15,708.05,2025-10-06,2025-10-05,5,On Time,Fulfilled,0,0
O000855,2025-05-05,South,P0043,S010,5,254.39,1271.95,2025-05-10,2025-05-09,4,On Time,Returned,1,0
O000856,2025-03-17,Central,P0012,S001,1,86.98,86.98,2025-03-22,2025-03-22,5,On Time,Fulfilled,0,0
O000857,2025-01-16,East,P0009,S004,7,209.42,1465.94,2025-01-19,2025-01-20,4,Late,Fulfilled,0,1
O000858,2025-05-27,North,P0033,S004,4,183.37,733.48,2025-06-02,2025-06-01,5,On Time,Returned,1,0
O000859,2025-10-16,South,P0059,S010,3,209.28,627.84,2025-10-19,2025-10-20,4,Late,Fulfilled,0,1
O000860,2025-02-11,West,P0049,S004,7,224.76,1573.32,2025-02-15,2025-02-15,4,On Time,Fulfilled,0,0
O000861,2025-01-17,Central,P0034,S007,1,263.25,263.25,2025-01-20,2025-01-21,4,Late,Fulfilled,0,1
O000862,2025-09-23,East,P0010,S007,8,101.15,809.2,2025-09-28,2025-09-29,6,Late,Fulfilled,0,1
O000863,2025-05-14,Central,P0051,S010,5,159.11,795.55,2025-05-17,2025-05-17,3,On Time,Returned,1,0
O000864,2025-08-21,East,P0043,S010,2,254.39,508.78,2025-08-24,2025-08-25,4,Late,Fulfilled,0,1
O000865,2025-01-25,East,P0020,S001,8,148.59,1188.72,2025-01-31,2025-01-30,5,On Time,Fulfilled,0,0
O000866,2025-07-12,North,P0026,S007,3,250.97,752.91,2025-07-16,2025-07-17,5,Late,Fulfilled,0,1
O000867,2025-06-21,North,P0044,S001,7,281.48,1970.36,2025-06-25,2025-06-30,9,Late,Fulfilled,0,1
O000868,2025-11-27,West,P0047,S010,4,108.12,432.48,2025-12-01,2025-12-01,4,On Time,Fulfilled,0,0
O000869,2025-12-11,West,P0054,S007,4,261.11,1044.44,2025-12-16,2025-12-17,6,Late,Fulfilled,0,1
O000870,2025-12-16,Central,P0029,S004,8,76.33,610.64,2025-12-21,2025-12-20,4,On Time,Returned,1,0
O000871,2025-02-02,North,P0028,S001,7,123.49,864.43,2025-02-07,2025-02-08,6,Late,Fulfilled,0,1
O000872,2025-08-11,North,P0003,S010,2,294.12,588.24,2025-08-17,2025-08-18,7,Late,Fulfilled,0,1
O000873,2025-07-13,West,P0007,S010,4,85.99,343.96,2025-07-15,2025-07-15,2,On Time,Fulfilled,0,0
O000874,2025-12-09,South,P0033,S004,3,183.37,550.11,2025-12-15,2025-12-14,5,On Time,Fulfilled,0,0
O000875,2025-05-13,Central,P0040,S001,6,216.21,1297.26,2025-05-19,2025-05-18,5,On Time,Fulfilled,0,0
O000876,2025-01-10,West,P0033,S004,6,183.37,1100.22,2025-01-13,2025-01-14,4,Late,Fulfilled,0,1
O000877,2025-12-13,South,P0004,S001,6,209.94,1259.64,2025-12-19,2025-12-19,6,On Time,Fulfilled,0,0
O000878,2025-05-17,Central,P0015,S010,2,312.58,625.16,2025-05-23,2025-05-24,7,Late,Fulfilled,0,1
O000879,2025-06-02,Central,P0051,S010,2,159.11,318.22,2025-06-08,2025-06-09,7,Late,Fulfilled,0,1
O000880,2025-12-05,East,P0044,S001,8,281.48,2251.84,2025-12-07,2025-12-07,2,On Time,Fulfilled,0,0
O000881,2025-07-01,South,P0039,S010,4,71.46,285.84,2025-07-06,2025-07-06,5,On Time,Fulfilled,0,0
O000882,2025-10-20,South,P0003,S010,2,294.12,588.24,2025-10-24,2025-10-24,4,On Time,Fulfilled,0,0
O000883,2025-12-27,South,P0043,S010,8,254.39,2035.12,2026-01-02,2026-01-03,7,Late,Fulfilled,0,1
O000884,2025-09-03,South,P0048,S001,7,141.97,993.79,2025-09-08,2025-09-07,4,On Time,Fulfilled,0,0
O000885,2025-12-26,Central,P0021,S004,5,179.24,896.2,2026-01-01,2026-01-02,7,Late,Fulfilled,0,1
O000886,2025-06-22,East,P0019,S010,1,269.79,269.79,2025-06-27,2025-06-26,4,On Time,Fulfilled,0,0
O000887,2025-02-14,East,P0049,S004,6,224.76,1348.56,2025-02-16,2025-02-15,1,On Time,Fulfilled,0,0
O000888,2025-08-22,South,P0012,S001,6,86.98,521.88,2025-08-26,2025-08-25,3,On Time,Fulfilled,0,0
O000889,2025-03-16,East,P0059,S010,4,209.28,837.12,2025-03-19,2025-03-19,3,On Time,Fulfilled,0,0
O000890,2025-05-10,North,P0007,S010,2,85.99,171.98,2025-05-13,2025-05-12,2,On Time,Fulfilled,0,0
O000891,2025-01-05,Central,P0026,S007,3,250.97,752.91,2025-01-09,2025-01-09,4,On Time,Fulfilled,0,0
O000892,2025-02-27,North,P0027,S010,7,275.2,1926.4,2025-03-01,2025-03-02,3,Late,Returned,1,1
O000893,2025-08-29,East,P0034,S007,1,263.25,263.25,2025-09-04,2025-09-05,7,Late,Fulfilled,0,1
O000894,2025-12-22,West,P0047,S010,6,108.12,648.72,2025-12-27,2025-12-27,5,On Time,Fulfilled,0,0
O000895,2025-03-01,East,P0001,S004,7,289.3,2025.1,2025-03-05,2025-03-04,3,On Time,Fulfilled,0,0
O000896,2025-04-29,North,P0037,S004,2,84.71,169.42,2025-05-01,2025-05-01,2,On Time,Fulfilled,0,0
O000897,2025-06-05,East,P0056,S001,7,210.07,1470.49,2025-06-09,2025-06-11,6,Late,Fulfilled,0,1
O000898,2025-01-09,East,P0058,S007,4,66.02,264.08,2025-01-13,2025-01-13,4,On Time,Fulfilled,0,0
O000899,2025-07-09,South,P0029,S004,4,76.33,305.32,2025-07-13,2025-07-12,3,On Time,Fulfilled,0,0
O000900,2025-10-30,North,P0019,S010,8,269.79,2158.32,2025-11-01,2025-10-31,1,On Time,Fulfilled,0,0
O000901,2025-04-27,Central,P0040,S001,7,216.21,1513.47,2025-05-01,2025-05-02,5,Late,Fulfilled,0,1
O000902,2025-08-30,West,P0041,S004,1,162.16,162.16,2025-09-05,2025-09-05,6,On Time,Fulfilled,0,0
O000903,2025-04-16,South,P0025,S004,1,171.85,171.85,2025-04-21,2025-04-22,6,Late,Fulfilled,0,1
O000904,2025-12-26,Central,P0038,S007,6,97.26,583.56,2025-12-31,2025-12-31,5,On Time,Returned,1,0
O000905,2025-05-16,North,P0030,S007,8,299.53,2396.24,2025-05-22,2025-05-25,9,Late,Fulfilled,0,1
O000906,2025-07-26,Central,P0057,S004,2,302.85,605.7,2025-07-31,2025-08-01,6,Late,Fulfilled,0,1
O000907,2025-01-14,East,P0051,S010,4,159.11,636.44,2025-01-18,2025-01-17,3,On Time,Fulfilled,0,0
O000908,2025-05-01,Central,P0049,S004,1,224.76,224.76,2025-05-04,2025-05-04,3,On Time,Fulfilled,0,0
O000909,2025-03-10,East,P0001,S004,7,289.3,2025.1,2025-03-16,2025-03-15,5,On Time,Fulfilled,0,0
O000910,2025-08-27,Central,P0041,S004,7,162.16,1135.12,2025-08-31,2025-08-31,4,On Time,Fulfilled,0,0
O000911,2025-11-08,South,P0011,S010,7,132.12,924.84,2025-11-12,2025-11-12,4,On Time,Fulfilled,0,0
O000912,2025-06-21,South,P0024,S001,6,64.9,389.4,2025-06-23,2025-06-23,2,On Time,Fulfilled,0,0
O000913,2025-10-11,East,P0030,S007,3,299.53,898.59,2025-10-13,2025-10-14,3,Late,Fulfilled,0,1
O000914,2025-04-24,Central,P0003,S010,2,294.12,588.24,2025-04-28,2025-05-04,10,Late,Fulfilled,0,1
O000915,2025-01-12,South,P0006,S007,6,73.03,438.18,2025-01-16,2025-01-15,3,On Time,Fulfilled,0,0
O000916,2025-06-12,East,P0039,S010,2,71.46,142.92,2025-06-16,2025-06-20,8,Late,Fulfilled,0,1
O000917,2025-05-30,Central,P0029,S004,5,76.33,381.65,2025-06-01,2025-05-31,1,On Time,Fulfilled,0,0
O000918,2025-05-29,West,P0028,S001,6,123.49,740.94,2025-06-03,2025-06-09,11,Late,Fulfilled,0,1
O000919,2025-11-29,West,P0001,S004,7,289.3,2025.1,2025-12-04,2025-12-03,4,On Time,Fulfilled,0,0
O000920,2025-12-13,South,P0001,S004,4,289.3,1157.2,2025-12-19,2025-12-20,7,Late,Fulfilled,0,1
O000921,2025-05-02,South,P0006,S007,8,73.03,584.24,2025-05-04,2025-05-03,1,On Time,Fulfilled,0,0
O000922,2025-02-07,Central,P0036,S001,3,98.04,294.12,2025-02-12,2025-02-13,6,Late,Fulfilled,0,1
O000923,2025-07-26,East,P0057,S004,4,302.85,1211.4,2025-07-28,2025-07-27,1,On Time,Fulfilled,0,0
O000924,2025-06-26,Central,P0017,S004,5,179.09,895.45,2025-06-28,2025-06-28,2,On Time,Fulfilled,0,0
O000925,2025-10-21,East,P0038,S007,5,97.26,486.3,2025-10-23,2025-10-24,3,Late,Fulfilled,0,1
O000926,2025-08-22,South,P0028,S001,6,123.49,740.94,2025-08-27,2025-08-26,4,On Time,Fulfilled,0,0
O000927,2025-02-08,North,P0007,S010,8,85.99,687.92,2025-02-10,2025-02-12,4,Late,Fulfilled,0,1
O000928,2025-10-12,North,P0026,S007,2,250.97,501.94,2025-10-15,2025-10-16,4,Late,Fulfilled,0,1
O000929,2025-03-28,North,P0008,S001,6,158.77,952.62,2025-03-31,2025-04-05,8,Late,Fulfilled,0,1
O000930,2025-08-05,East,P0015,S010,8,312.58,2500.64,2025-08-07,2025-08-08,3,Late,Fulfilled,0,1
O000931,2025-05-22,North,P0056,S001,3,210.07,630.21,2025-05-25,2025-05-28,6,Late,Fulfilled,0,1
O000932,2025-03-07,West,P0040,S001,7,216.21,1513.47,2025-03-11,2025-03-12,5,Late,Fulfilled,0,1
O000933,2025-08-20,Central,P0046,S007,2,225.07,450.14,2025-08-25,2025-08-26,6,Late,Fulfilled,0,1
O000934,2025-09-05,East,P0008,S001,1,158.77,158.77,2025-09-09,2025-09-09,4,On Time,Fulfilled,0,0
O000935,2025-03-05,West,P0003,S010,6,294.12,1764.72,2025-03-07,2025-03-07,2,On Time,Fulfilled,0,0
O000936,2025-03-27,East,P0022,S007,1,174.48,174.48,2025-04-01,2025-04-02,6,Late,Fulfilled,0,1
O000937,2025-11-07,Central,P0006,S007,6,73.03,438.18,2025-11-09,2025-11-08,1,On Time,Fulfilled,0,0
O000938,2025-04-12,North,P0046,S007,1,225.07,225.07,2025-04-16,2025-04-16,4,On Time,Fulfilled,0,0
O000939,2025-11-03,Central,P0009,S004,1,209.42,209.42,2025-11-08,2025-11-13,10,Late,Fulfilled,0,1
O000940,2025-05-23,West,P0028,S001,8,123.49,987.92,2025-05-27,2025-06-02,10,Late,Fulfilled,0,1
O000941,2025-09-27,North,P0050,S007,6,37.5,225.0,2025-10-03,2025-10-03,6,On Time,Fulfilled,0,0
O000942,2025-10-19,Central,P0060,S001,2,118.33,236.66,2025-10-23,2025-10-23,4,On Time,Fulfilled,0,0
O000943,2025-01-19,South,P0059,S010,7,209.28,1464.96,2025-01-22,2025-01-22,3,On Time,Fulfilled,0,0
O000944,2025-06-14,East,P0002,S007,7,244.65,1712.55,2025-06-16,2025-06-17,3,Late,Fulfilled,0,1
O000945,2025-03-19,East,P0001,S004,4,289.3,1157.2,2025-03-25,2025-03-24,5,On Time,Fulfilled,0,0
O000946,2025-03-28,West,P0045,S004,3,109.48,328.44,2025-04-02,2025-04-03,6,Late,Fulfilled,0,1
O000947,2025-12-21,West,P0011,S010,8,132.12,1056.96,2025-12-25,2025-12-31,10,Late,Fulfilled,0,1
O000948,2025-04-18,East,P0023,S010,8,93.63,749.04,2025-04-21,2025-04-21,3,On Time,Fulfilled,0,0
O000949,2025-09-14,North,P0046,S007,4,225.07,900.28,2025-09-16,2025-09-17,3,Late,Fulfilled,0,1
O000950,2025-11-12,West,P0003,S010,5,294.12,1470.6,2025-11-16,2025-11-16,4,On Time,Fulfilled,0,0
